Expected_jobs,Actual_jobs,City,State
6683,0,Bagtown,Maryland
6228,0,Highland,Maryland
73008,3,Takoma Park,Maryland
71206,0,North Brentwood,Maryland
64423,0,Suitland,Maryland
17203,0,Bel Air,Maryland
72248,0,Burtonsville,Maryland
453,7,Oakland,Maryland
454,0,Mountain Lake Park,Maryland
3364,0,Whaleyville,Maryland
821,0,Midland,Maryland
884,0,Flintstone,Maryland
15284,1,Point of Rocks,Maryland
781,0,Bowling Green,Maryland
13356,0,Monrovia,Maryland
2206,0,Lusby,Maryland
49011,0,Marlboro Meadows,Maryland
72482,0,Chevy Chase Section Three,Maryland
885,0,Deal Island,Maryland
7410,0,Chesapeake Beach,Maryland
46219,0,Columbia,Maryland
979,0,Little Orleans,Maryland
6282,0,Fort Ritchie,Maryland
72431,0,Chevy Chase Section Five,Maryland
70039,0,Scaggsville,Maryland
70523,3,Laurel,Maryland
60660,0,Laytonsville,Maryland
2503,0,Eldorado,Maryland
15014,0,Fairlee,Maryland
8058,0,Libertytown,Maryland
65940,0,Riverside,Maryland
2463,1,Centreville,Maryland
4192,0,Cearfoss,Maryland
6162,0,Boonsboro,Maryland
6787,0,Betterton,Maryland
29984,0,Clarksburg,Maryland
31652,0,Dundalk,Maryland
920,0,Mount Savage,Maryland
33696,0,Lansdowne,Maryland
30938,0,Lochearn,Maryland
940,0,Chance,Maryland
16384,0,Highland Beach,Maryland
3158,0,Greensboro,Maryland
3951,0,Millington,Maryland
11383,2,Perryman,Maryland
65255,0,North Potomac,Maryland
40038,0,Ilchester,Maryland
25883,1,Bowleys Quarters,Maryland
3266,0,Ocean Pines,Maryland
73304,0,Spencerville,Maryland
4227,3,Mechanicsville,Maryland
6205,0,San Mar,Maryland
30536,0,Lake Shore,Maryland
920,0,McCoole,Maryland
10926,7,Westminster,Maryland
6686,0,Cavetown,Maryland
46106,0,Potomac Heights,Maryland
5474,0,Fountainhead-Orchard Hills,Maryland
3121,2,Big Pool,Maryland
1588,0,Bivalve,Maryland
31913,1,Summerfield,Maryland
28893,0,Parole,Maryland
406,235,Wister,Oklahoma
448,155,Caney,Oklahoma
755,480,Council Hill,Oklahoma
1643,61,Remy,Oklahoma
189,75,Fargo,Oklahoma
747,463,Glencoe,Oklahoma
965,160,Boynton,Oklahoma
339,170,Tatums,Oklahoma
312,195,Fairfax,Oklahoma
13207,1394,The Village,Oklahoma
688,311,Scraper,Oklahoma
100,19,Lehigh,Oklahoma
519,1,Blue,Oklahoma
1709,9,Panama,Oklahoma
7390,1281,Liberty,Oklahoma
1563,13,Achille,Oklahoma
576,303,Disney,Oklahoma
8784,1,Luther,Oklahoma
490,191,Welch,Oklahoma
351,248,Byng,Oklahoma
52,27,Waynoka,Oklahoma
517,6,Hoot Owl,Oklahoma
928,692,Indiahoma,Oklahoma
1364,9,Brushy,Oklahoma
585,291,Springer,Oklahoma
142,27,Mooreland,Oklahoma
119,27,Carmen,Oklahoma
638,384,Wann,Oklahoma
826,187,Cushing,Oklahoma
26,4,Gate,Oklahoma
685,0,Albany,Oklahoma
13138,5,Warr Acres,Oklahoma
350,67,Keota,Oklahoma
125,27,Hollister,Oklahoma
321,188,Cement,Oklahoma
61,1,Shattuck,Oklahoma
356,112,Tonkawa,Oklahoma
583,3,Copan,Oklahoma
470,185,Lindsay,Oklahoma
950,21,Zeb,Oklahoma
467,313,Helena,Oklahoma
800,491,Shawnee,Oklahoma
638,3,Christie,Oklahoma
2480,27,Beggs,Oklahoma
555,0,Kenwood,Oklahoma
8242,69,Broken Arrow,Oklahoma
509,0,Tenkiller,Oklahoma
82,4,Lambert,Oklahoma
675,5,Dickson,Oklahoma
420,5,Alex,Oklahoma
65,28,Rocky,Oklahoma
13170,2,Del City,Oklahoma
1138,0,Mead,Oklahoma
354,2,McCord,Oklahoma
13170,0,Smith Village,Oklahoma
568,7,Vinita,Oklahoma
567,0,Pensacola,Oklahoma
107,5,Cooperton,Oklahoma
387,131,Hooker,Oklahoma
13315,0,Nichols Hills,Oklahoma
119,74,Strong City,Oklahoma
390,0,Ponca City,Oklahoma
180,89,Grainola,Oklahoma
730,1,Greasy,Oklahoma
936,1,Sand Hill,Oklahoma
330,40,Clarita,Oklahoma
929,6,Perkins,Oklahoma
1930,521,Langston,Oklahoma
465,37,Enid,Oklahoma
793,1,Agra,Oklahoma
456,3,Ravia,Oklahoma
643,9,Sulphur,Oklahoma
1595,1,Shady Point,Oklahoma
694,85,Sycamore,Oklahoma
1503,2,Calera,Oklahoma
13137,2,Bethany,Oklahoma
585,8,Eldon,Oklahoma
146,18,Kinta,Oklahoma
321,83,Oilton,Oklahoma
83,22,Renfrow,Oklahoma
67,15,Sugden,Oklahoma
446,3,Kremlin,Oklahoma
167,15,Davidson,Oklahoma
242,141,Headrick,Oklahoma
110,0,Tushka,Oklahoma
780,3,Park Hill,Oklahoma
353,179,Hanna,Oklahoma
726,11,Grove,Oklahoma
818,27,Madill,Oklahoma
152,1,Hardesty,Oklahoma
270,54,Valliant,Oklahoma
106,44,Dover,Oklahoma
680,0,Chewey,Oklahoma
410,0,Le Flore,Oklahoma
562,0,Cloud Creek,Oklahoma
354,0,Connerville,Oklahoma
495,1,Meno,Oklahoma
522,0,Gideon,Oklahoma
340,64,Boley,Oklahoma
3356,2,Guthrie,Oklahoma
224,14,Idabel,Oklahoma
910,6,St. Louis,Oklahoma
510,9,Terlton,Oklahoma
654,0,Rentiesville,Oklahoma
384,276,Geary,Oklahoma
480,3,Blackwell,Oklahoma
560,1,Braman,Oklahoma
397,0,Erin Springs,Oklahoma
243,0,Whitefield,Oklahoma
202,51,Foss,Oklahoma
921,0,Poteau,Oklahoma
750,2,Webbers Falls,Oklahoma
286,53,Lamar,Oklahoma
8159,5,Sperry,Oklahoma
274,128,Bray,Oklahoma
637,0,Dripping Springs,Oklahoma
611,2,Ardmore,Oklahoma
338,0,Tupelo,Oklahoma
4460,4,Westport,Oklahoma
886,4,Hulbert,Oklahoma
46,1,Nescatunga,Oklahoma
108,9,Stringtown,Oklahoma
93,0,Atoka,Oklahoma
744,1,Stillwater,Oklahoma
1970,0,Pocola,Oklahoma
1707,785,Commerce,Oklahoma
568,183,Kingfisher,Oklahoma
1568,28,Wagoner,Oklahoma
587,1,Colcord,Oklahoma
8182,2,Turley,Oklahoma
540,21,Davenport,Oklahoma
300,48,Savanna,Oklahoma
490,35,Thackerville,Oklahoma
334,5,Allen,Oklahoma
2038,12,Quapaw,Oklahoma
817,3,Tecumseh,Oklahoma
342,0,Wardville,Oklahoma
366,1,Nardin,Oklahoma
1656,1,Roland,Oklahoma
814,0,Brooksville,Oklahoma
230,4,Bearden,Oklahoma
168,23,Sayre,Oklahoma
417,85,Okmulgee,Oklahoma
13255,0,Spencer,Oklahoma
357,2,Elmore City,Oklahoma
229,36,Olustee,Oklahoma
609,1,Wanette,Oklahoma
453,5,Tishomingo,Oklahoma
1481,431,Mazie,Oklahoma
478,2,Lyons Switch,Oklahoma
7385,0,Mounds,Oklahoma
125,6,Okeene,Oklahoma
11363,2,Newcastle,Oklahoma
237,2,Holdenville,Oklahoma
3675,0,Cimarron City,Oklahoma
331,80,Hominy,Oklahoma
829,1,Orlando,Oklahoma
13015,0,Choctaw,Oklahoma
374,0,Indianola,Oklahoma
10299,717,Norman,Oklahoma
352,0,Pump Back,Oklahoma
7963,0,Jenks,Oklahoma
276,32,Corn,Oklahoma
198,0,Millerton,Oklahoma
37,3,Seiling,Oklahoma
13161,0,Valley Brook,Oklahoma
486,4,Rosedale,Oklahoma
2819,1,Etowah,Oklahoma
229,45,Forgan,Oklahoma
652,2,Marshall,Oklahoma
594,0,Lucien,Oklahoma
4523,6,Haskell,Oklahoma
238,39,Addington,Oklahoma
460,0,Goltry,Oklahoma
296,27,New Cordell,Oklahoma
479,1,Drummond,Oklahoma
623,1,Bernice,Oklahoma
124,2,Gould,Oklahoma
12972,1,Moore,Oklahoma
487,0,Zena,Oklahoma
175,7,Texhoma,Oklahoma
336,3,Pauls Valley,Oklahoma
225,4,Waurika,Oklahoma
55,5,Felt,Oklahoma
8270,2,Catoosa,Oklahoma
1278,26,Devol,Oklahoma
11978,0,Jones,Oklahoma
137,7,Loyal,Oklahoma
186,3,Elk City,Oklahoma
81,1,Amorita,Oklahoma
7902,5,Blanchard,Oklahoma
521,1,Marble City,Oklahoma
732,0,Tagg Flats,Oklahoma
40,0,Arnett,Oklahoma
258,1,Henryetta,Oklahoma
69,0,Burlington,Oklahoma
727,0,Fairland,Oklahoma
138,0,Fort Towson,Oklahoma
799,0,Yale,Oklahoma
1180,20,Fletcher,Oklahoma
41,5,Foraker,Oklahoma
2153,564,Sequoyah,Oklahoma
2376,1,Crescent,Oklahoma
2251,1,Wellston,Oklahoma
14,2,Camargo,Oklahoma
253,0,Lone Wolf,Oklahoma
1895,1,Spiro,Oklahoma
1736,0,Fort Coffee,Oklahoma
637,1,Oaks,Oklahoma
121,2,Aline,Oklahoma
992,2,Apache,Oklahoma
1070,0,Pin Oak Acres,Oklahoma
308,0,Hitchita,Oklahoma
205,0,Wetumka,Oklahoma
1054,0,Box,Oklahoma
11001,0,Arcadia,Oklahoma
369,6,Canadian,Oklahoma
1561,1,Kemp,Oklahoma
494,1,Healdton,Oklahoma
7932,0,Sand Springs,Oklahoma
646,1,Fairfield,Oklahoma
246,0,Haworth,Oklahoma
346,9,Hinton,Oklahoma
724,0,Dodge,Oklahoma
505,1,Osage,Oklahoma
408,10,Chickasha,Oklahoma
303,0,Burbank,Oklahoma
341,1,Bessie,Oklahoma
604,0,Dennis,Oklahoma
4189,0,Pink,Oklahoma
321,0,Ralston,Oklahoma
518,0,Coleman,Oklahoma
154,13,May,Oklahoma
180,11,Longtown,Oklahoma
335,0,Latta,Oklahoma
1263,2,Randlett,Oklahoma
370,4,Wynnewood,Oklahoma
829,1,Johnson,Oklahoma
345,0,Alderson,Oklahoma
3576,2,Avant,Oklahoma
4606,0,Cole,Oklahoma
511,4,South Coffeyville,Oklahoma
255,1,Greenfield,Oklahoma
108,22,Willow,Oklahoma
76,1,Dacoma,Oklahoma
236,18,Turpin,Oklahoma
158,0,Cheyenne,Oklahoma
260,1,Meridian,Oklahoma
562,0,Ketchum,Oklahoma
11843,2,Edmond,Oklahoma
13306,0,Nicoma Park,Oklahoma
461,0,Hickory,Oklahoma
406,0,Bradley,Oklahoma
325,39,Carlisle,Oklahoma
469,0,Milburn,Oklahoma
2325,1,Watts,Oklahoma
211,18,Swink,Oklahoma
1136,1,Carney,Oklahoma
1502,1,New Woodville,Oklahoma
376,2,Bennington,Oklahoma
10327,4,Tuttle,Oklahoma
1541,0,Cartwright,Oklahoma
268,0,Eakly,Oklahoma
4473,0,Redbird,Oklahoma
698,257,Calumet,Oklahoma
299,1,Dewar,Oklahoma
282,1,Weatherford,Oklahoma
106,11,Canton,Oklahoma
101,0,Phillips,Oklahoma
449,0,Jefferson,Oklahoma
400,0,Marland,Oklahoma
15,7,Boise City,Oklahoma
3615,0,Minco,Oklahoma
955,0,Sour John,Oklahoma
478,0,Rocky Mountain,Oklahoma
639,1,Empire City,Oklahoma
351,0,Krebs,Oklahoma
62,8,Fairview,Oklahoma
506,0,Bison,Oklahoma
33,0,Keyes,Oklahoma
248,9,Comanche,Oklahoma
79,22,Talihina,Oklahoma
457,1,Mill Creek,Oklahoma
13254,2,Lake Aluma,Oklahoma
299,0,Shidler,Oklahoma
187,1,Gage,Oklahoma
1055,1,Lost City,Oklahoma
374,0,Fitzhugh,Oklahoma
13197,0,Forest Park,Oklahoma
91,14,Clayton,Oklahoma
826,2,Marietta,Oklahoma
25,5,Taloga,Oklahoma
997,0,Lawton,Oklahoma
87,3,Tuskahoma,Oklahoma
304,0,Colony,Oklahoma
4445,1,Prue,Oklahoma
596,4,Barnsdall,Oklahoma
460,0,Breckenridge,Oklahoma
241,3,Manitou,Oklahoma
86,0,Isabella,Oklahoma
475,1,Ringwood,Oklahoma
1138,0,Geronimo,Oklahoma
242,4,Canute,Oklahoma
123,8,Red Oak,Oklahoma
73,0,Alva,Oklahoma
13202,0,Oklahoma City,Oklahoma
1006,1,Elgin,Oklahoma
76,3,Sweetwater,Oklahoma
44,4,Smithville,Oklahoma
20,1,Beaver,Oklahoma
228,0,Garvin,Oklahoma
74,0,Oakwood,Oklahoma
1361,0,Sterling,Oklahoma
7460,5,Noble,Oklahoma
643,0,Sportsmen Acres,Oklahoma
729,1,Paden,Oklahoma
11,0,Reydon,Oklahoma
71,6,Mountain View,Oklahoma
496,0,Lahoma,Oklahoma
474,0,Briggs,Oklahoma
474,0,Zion,Oklahoma
457,3,Bartlesville,Oklahoma
226,0,Arapaho,Oklahoma
672,2,Tahlequah,Oklahoma
799,2,Tryon,Oklahoma
694,4,Lebanon,Oklahoma
162,0,Sentinel,Oklahoma
338,1,Drumright,Oklahoma
603,3,Locust Grove,Oklahoma
1672,1,North Miami,Oklahoma
678,0,Bull Hollow,Oklahoma
473,3,Rush Springs,Oklahoma
2806,1,Porter,Oklahoma
159,4,Optima,Oklahoma
267,0,Jennings,Oklahoma
370,0,Francis,Oklahoma
1612,0,Cowlington,Oklahoma
7588,0,Gregory,Oklahoma
2753,0,Amber,Oklahoma
671,1,Maramec,Oklahoma
126,0,Bromide,Oklahoma
660,0,Morrison,Oklahoma
806,0,Leach,Oklahoma
541,2,Kenefic,Oklahoma
742,0,Gore,Oklahoma
435,0,Pond Creek,Oklahoma
496,0,Fairmont,Oklahoma
237,0,Tipton,Oklahoma
29,0,Laverne,Oklahoma
158,0,Fort Supply,Oklahoma
287,1,McCurtain,Oklahoma
7610,0,Collinsville,Oklahoma
296,0,Salem,Oklahoma
213,8,Porum,Oklahoma
306,4,Anadarko,Oklahoma
226,1,Deer Creek,Oklahoma
667,0,Twin Oaks,Oklahoma
323,1,Lookeba,Oklahoma
81,4,Carnegie,Oklahoma
8011,0,Verdigris,Oklahoma
1535,0,Platter,Oklahoma
573,0,Bluejacket,Oklahoma
1609,0,Gans,Oklahoma
26,0,Rosston,Oklahoma
493,0,Douglas,Oklahoma
1792,0,Cameron,Oklahoma
338,0,Foster,Oklahoma
5337,0,Vera,Oklahoma
575,0,Strang,Oklahoma
274,31,Whitesboro,Oklahoma
374,0,Bridgeport,Oklahoma
322,0,Kiowa,Oklahoma
334,0,Centrahoma,Oklahoma
198,13,Wilburton,Oklahoma
692,0,Pryor Creek,Oklahoma
4313,1,Mannford,Oklahoma
237,1,Mangum,Oklahoma
252,0,Tamaha,Oklahoma
7657,0,Coweta,Oklahoma
460,1,Waukomis,Oklahoma
185,20,Sawyer,Oklahoma
887,0,Bokoshe,Oklahoma
1714,0,Moffett,Oklahoma
703,1,Seminole,Oklahoma
70,0,Gotebo,Oklahoma
1581,1,Ramona,Oklahoma
217,0,Burns Flat,Oklahoma
290,1,Hoffman,Oklahoma
1373,0,Macomb,Oklahoma
258,0,Depew,Oklahoma
248,2,Roosevelt,Oklahoma
938,0,Meeker,Oklahoma
670,0,Copeland,Oklahoma
491,0,Hugo,Oklahoma
975,2,Okay,Oklahoma
580,0,Langley,Oklahoma
1630,0,Short,Oklahoma
589,8,Marlow,Oklahoma
368,0,Crowder,Oklahoma
100,0,Horntown,Oklahoma
1306,0,Foyil,Oklahoma
1125,0,Tullahassee,Oklahoma
1585,1,Hendrix,Oklahoma
7961,0,Valley Park,Oklahoma
352,3,Haileyville,Oklahoma
484,0,Hunter,Oklahoma
8,0,Leedey,Oklahoma
729,0,Asher,Oklahoma
112,13,Fort Cobb,Oklahoma
211,2,Wewoka,Oklahoma
276,0,Friendship,Oklahoma
92,0,Medford,Oklahoma
1508,0,Taft,Oklahoma
663,0,Pawnee,Oklahoma
694,0,New Eucha,Oklahoma
79,1,Cleo Springs,Oklahoma
579,10,Perry,Oklahoma
131,0,Wapanucka,Oklahoma
326,0,Ringling,Oklahoma
393,0,Heavener,Oklahoma
612,0,Old Eucha,Oklahoma
241,1,Castle,Oklahoma
7864,0,Limestone,Oklahoma
296,0,Jet,Oklahoma
1037,0,Ochelata,Oklahoma
11218,2,Piedmont,Oklahoma
923,1,Rocky Ford,Oklahoma
13140,4,Midwest City,Oklahoma
247,0,Vian,Oklahoma
635,0,Narcissa,Oklahoma
262,0,Hallett,Oklahoma
158,0,Goodwell,Oklahoma
1,1,Kenton,Oklahoma
227,0,Wilson,Oklahoma
301,0,Blanco,Oklahoma
79,3,Cherokee,Oklahoma
948,0,Notchietown,Oklahoma
361,0,Kaw City,Oklahoma
584,0,Spavinaw,Oklahoma
2478,2,Oologah,Oklahoma
821,0,Wainwright,Oklahoma
56,0,Chester,Oklahoma
367,0,Pinhook Corner,Oklahoma
7724,0,Lotsee,Oklahoma
262,2,Thomas,Oklahoma
650,0,Gene Autry,Oklahoma
947,1,Blackgum,Oklahoma
272,1,Duncan,Oklahoma
4705,0,Justice,Oklahoma
1557,0,Wayne,Oklahoma
592,0,Rose,Oklahoma
951,0,Woodall,Oklahoma
146,2,Soper,Oklahoma
185,1,Yeager,Oklahoma
1401,0,Talala,Oklahoma
281,1,Iron Post,Oklahoma
240,0,Dustin,Oklahoma
409,0,Sasakwa,Oklahoma
765,1,Prague,Oklahoma
86,0,Byron,Oklahoma
312,0,Webb City,Oklahoma
1865,3,Westville,Oklahoma
3472,0,Slaughterville,Oklahoma
8294,0,Goldsby,Oklahoma
208,0,Stigler,Oklahoma
465,2,Roff,Oklahoma
720,0,Bell,Oklahoma
142,1,Panola,Oklahoma
383,1,Leon,Oklahoma
12174,1,Yukon,Oklahoma
2611,1,Dibble,Oklahoma
656,0,Peavine,Oklahoma
1634,0,Belfonte,Oklahoma
393,4,Stilwell,Oklahoma
443,1,Konawa,Oklahoma
142,0,Hitchcock,Oklahoma
330,0,Okemah,Oklahoma
1396,0,Coyle,Oklahoma
2075,0,Okarche,Oklahoma
598,6,Nowata,Oklahoma
927,3,Fort Gibson,Oklahoma
73,0,Texola,Oklahoma
240,0,Shamrock,Oklahoma
690,1,Monroe,Oklahoma
512,1,Salina,Oklahoma
513,0,Grant,Oklahoma
842,1,Cayuga,Oklahoma
112,2,Terral,Oklahoma
309,0,Arpelar,Oklahoma
877,1,Keys,Oklahoma
255,1,Blair,Oklahoma
109,0,Longdale,Oklahoma
402,0,Howe,Oklahoma
236,1,Hastings,Oklahoma
154,1,Woodward,Oklahoma
249,2,Altus,Oklahoma
82,0,Putnam,Oklahoma
275,1,Cornish,Oklahoma
285,0,Clearview,Oklahoma
388,5,Pawhuska,Oklahoma
613,0,Evening Shade,Oklahoma
12908,3,Mustang,Oklahoma
1368,0,Brent,Oklahoma
8775,0,Cashion,Oklahoma
442,0,Welling,Oklahoma
608,2,Temple,Oklahoma
242,0,East Duke,Oklahoma
138,0,Blackburn,Oklahoma
416,0,Bokchito,Oklahoma
295,1,Stonewall,Oklahoma
318,0,Stuart,Oklahoma
232,1,Clinton,Oklahoma
2101,0,Fallis,Oklahoma
382,1,Katie,Oklahoma
260,0,IXL,Oklahoma
320,0,Pittsburg,Oklahoma
1642,0,Long,Oklahoma
182,0,Hammon,Oklahoma
13099,0,Woodlawn Park,Oklahoma
306,0,Paoli,Oklahoma
67,1,Erick,Oklahoma
705,1,Adair,Oklahoma
409,0,Velma,Oklahoma
690,2,Chelsea,Oklahoma
2123,1,Purcell,Oklahoma
726,0,Armstrong,Oklahoma
345,0,Wynona,Oklahoma
8388,0,Fair Oaks,Oklahoma
10486,0,Bridge Creek,Oklahoma
264,1,Ratliff City,Oklahoma
2414,0,Dale,Oklahoma
355,0,Gowen,Oklahoma
573,0,Cherry Tree,Oklahoma
503,0,Garber,Oklahoma
679,1,Kansas,Oklahoma
954,0,Pettit,Oklahoma
126,1,Lane,Oklahoma
96,0,Watonga,Oklahoma
315,1,Verden,Oklahoma
143,0,Vici,Oklahoma
5002,3,Inola,Oklahoma
755,0,Summit,Oklahoma
436,0,White Oak,Oklahoma
462,0,Nash,Oklahoma
27,0,Buffalo,Oklahoma
75,0,Albion,Oklahoma
568,0,Delaware,Oklahoma
1094,0,Slick,Oklahoma
742,0,Bowlegs,Oklahoma
7931,0,Bixby,Oklahoma
625,0,Afton,Oklahoma
502,0,Hennessey,Oklahoma
902,0,Redbird Smith,Oklahoma
600,0,Proctor,Oklahoma
8143,0,Tulsa,Oklahoma
6799,1,McLoud,Oklahoma
235,0,Stroud,Oklahoma
4326,0,Oak Grove,Oklahoma
671,0,Flint Creek,Oklahoma
75,0,Ryan,Oklahoma
7867,0,Glenpool,Oklahoma
498,0,Duchess Landing,Oklahoma
187,0,Carter,Oklahoma
596,0,Titanic,Oklahoma
2559,0,Bethel Acres,Oklahoma
309,0,Kendrick,Oklahoma
861,0,Chouteau,Oklahoma
46,2,Hobart,Oklahoma
636,1,Peggs,Oklahoma
86,0,Calvin,Oklahoma
118,2,Rattan,Oklahoma
306,0,Ashland,Oklahoma
1164,0,Central High,Oklahoma
610,0,New Alluwe,Oklahoma
272,0,Maysville,Oklahoma
703,0,Lima,Oklahoma
168,2,Guymon,Oklahoma
494,0,Covington,Oklahoma
188,0,Butler,Oklahoma
188,1,Binger,Oklahoma
326,0,Hydro,Oklahoma
595,0,Dougherty,Oklahoma
1712,0,Muldrow,Oklahoma
402,1,Loco,Oklahoma
203,0,Wright City,Oklahoma
576,0,Newkirk,Oklahoma
192,0,Texanna,Oklahoma
69,0,Capron,Oklahoma
703,3,Grandfield,Oklahoma
8213,6,Owasso,Oklahoma
410,0,Spaulding,Oklahoma
302,0,Billings,Oklahoma
307,0,Stidham,Oklahoma
848,0,Muskogee,Oklahoma
298,0,Grayson,Oklahoma
7525,0,Union City,Oklahoma
246,2,Tyrone,Oklahoma
876,0,Silo,Oklahoma
687,0,Cedar Crest,Oklahoma
3063,0,Washington,Oklahoma
119,0,Skedee,Oklahoma
1373,0,Pocasset,Oklahoma
58,6,Hollis,Oklahoma
341,1,Morris,Oklahoma
450,0,Fanshawe,Oklahoma
693,1,Warner,Oklahoma
2097,1,Lexington,Oklahoma
5583,0,El Reno,Oklahoma
299,0,Cromwell,Oklahoma
362,1,Ninnekah,Oklahoma
146,0,Loveland,Oklahoma
1922,0,Wyandotte,Oklahoma
657,1,Davis,Oklahoma
477,0,Kildare,Oklahoma
302,2,Snyder,Oklahoma
144,0,Sharon,Oklahoma
2155,0,Peoria,Oklahoma
119,0,Lamont,Oklahoma
496,0,Big Cabin,Oklahoma
717,1,Dotyville,Oklahoma
20,0,Knowles,Oklahoma
352,0,Dwight Mission,Oklahoma
524,0,Flute Springs,Oklahoma
940,0,Braggs,Oklahoma
625,0,Checotah,Oklahoma
171,1,Eufaula,Oklahoma
653,0,Oktaha,Oklahoma
237,0,Martha,Oklahoma
274,1,Weleetka,Oklahoma
4371,0,Cedar Valley,Oklahoma
291,4,Frederick,Oklahoma
341,0,Atwood,Oklahoma
271,0,Schulter,Oklahoma
208,0,Custer City,Oklahoma
6816,0,Claremore,Oklahoma
59,13,Manchester,Oklahoma
671,0,Snake Creek,Oklahoma
116,0,Coalgate,Oklahoma
864,0,Durant,Oklahoma
1165,0,Cyril,Oklahoma
656,0,Jay,Oklahoma
715,0,Sparks,Oklahoma
930,0,Cache,Oklahoma
1527,2,Colbert,Oklahoma
861,0,Mulhall,Oklahoma
352,0,Hartshorne,Oklahoma
7505,0,Kiefer,Oklahoma
619,0,Brush Creek,Oklahoma
325,1,Gerty,Oklahoma
799,0,Ripley,Oklahoma
1843,1,Rock Island,Oklahoma
241,1,Eagletown,Oklahoma
553,0,Lone Grove,Oklahoma
575,0,Cleora,Oklahoma
335,1,Gracemont,Oklahoma
295,0,Simms,Oklahoma
313,0,Mountain Park,Oklahoma
846,0,Red Rock,Oklahoma
497,0,Ames,Oklahoma
905,0,River Bottom,Oklahoma
606,1,Bristow,Oklahoma
360,0,Norge,Oklahoma
7592,0,Sapulpa,Oklahoma
918,1,Paradise Hill,Oklahoma
3471,0,West Siloam Springs,Oklahoma
454,0,Wickliffe,Oklahoma
893,0,Shady Grove,Oklahoma
694,0,Oakland,Oklahoma
6876,1,Kellyville,Oklahoma
353,0,Elmer,Oklahoma
934,0,Faxon,Oklahoma
1010,0,Warwick,Oklahoma
113,1,Antlers,Oklahoma
468,0,North Enid,Oklahoma
472,1,Caddo,Oklahoma
235,1,Broken Bow,Oklahoma
651,0,West Peavine,Oklahoma
779,0,Maud,Oklahoma
142,0,Boswell,Oklahoma
874,0,Murphy,Oklahoma
471,0,Hillsdale,Oklahoma
714,2,Burneyville,Oklahoma
1264,0,Sallisaw,Oklahoma
561,0,Lenapah,Oklahoma
1579,0,Akins,Oklahoma
1009,1,Chattanooga,Oklahoma
4813,0,Winchester,Oklahoma
219,0,Dill City,Oklahoma
8011,0,Oakhurst,Oklahoma
251,0,Eldorado,Oklahoma
314,0,Ada,Oklahoma
27,0,Wakita,Oklahoma
7474,1,Skiatook,Oklahoma
1394,0,Miami,Oklahoma
1692,0,Tribbey,Oklahoma
332,1,Cleveland,Oklahoma
633,0,Ballou,Oklahoma
491,0,Byars,Oklahoma
733,1,Earlsboro,Oklahoma
5108,0,Tiawah,Oklahoma
133,0,Lequire,Oklahoma
30,0,Freedom,Oklahoma
1752,0,Arkoma,Oklahoma
442,0,Carrier,Oklahoma
189,0,Quinton,Oklahoma
464,6,Stratford,Oklahoma
308,2,McAlester,Oklahoma
1274,0,Bushyhead,Oklahoma
10956,1,Harrah,Oklahoma
660,5,Chandler,Oklahoma
932,0,Medicine Park,Oklahoma
1193,0,Kingston,Oklahoma
2788,0,Lawrence Creek,Oklahoma
515,0,Dry Creek,Oklahoma
1138,0,Walters,Oklahoma
143,0,Mutual,Oklahoma
254,0,Granite,Oklahoma
496,0,Mannsville,Oklahoma
572,0,Grand Lake Towne,Oklahoma
568,0,Dewey,Oklahoma
23710,1102,Trenton,Ohio
26447,1389,Maple Heights,Ohio
1294,351,Amesville,Ohio
668,334,Belle Valley,Ohio
25002,634,Middleburg Heights,Ohio
3935,74,Brilliant,Ohio
24536,10,Turpin Hills,Ohio
1678,896,Coshocton,Ohio
25347,11,Miamiville,Ohio
22918,658,Aurora,Ohio
3289,1248,South Vienna,Ohio
1937,357,Glencoe,Ohio
5434,1260,Waldo,Ohio
1343,756,Ridgeville Corners,Ohio
25733,0,Arlington Heights,Ohio
25170,0,Fairfax,Ohio
4070,1128,Piqua,Ohio
19538,763,Munroe Falls,Ohio
24239,6,Miamitown,Ohio
19638,20,North Olmsted,Ohio
22689,1215,Gahanna,Ohio
2815,133,Wintersville,Ohio
4953,47,St. Paris,Ohio
17227,575,Kirkersville,Ohio
26085,0,Mount Healthy,Ohio
7005,989,Lodi,Ohio
22737,11,Whitehall,Ohio
11478,353,Green Meadows,Ohio
1425,6,Devola,Ohio
4100,1111,Custar,Ohio
10334,940,Perry Heights,Ohio
2878,0,Irondale,Ohio
3539,17,Midway,Ohio
3086,14,Brownsville,Ohio
2416,7,New Paris,Ohio
25854,1,Northbrook,Ohio
2536,1092,Flat Rock,Ohio
3865,545,Dellroy,Ohio
1799,2,Belmont,Ohio
7687,53,Magnetic Springs,Ohio
3021,8,Berlin,Ohio
9835,2,Creston,Ohio
1165,419,Rockford,Ohio
25374,4,Norwood,Ohio
22340,5,Blacklick Estates,Ohio
1289,305,Grover Hill,Ohio
5507,947,Stoutsville,Ohio
1639,717,Waverly,Ohio
1453,8,Florida,Ohio
11898,4,Brookville,Ohio
9247,7,Louisville,Ohio
4791,632,Lindsey,Ohio
9282,0,Granville,Ohio
16266,683,Eastlake,Ohio
993,705,Hillsboro,Ohio
4077,9,Logan Elm Village,Ohio
1608,936,Belle Center,Ohio
21989,2,Grandview Heights,Ohio
3943,0,South Charleston,Ohio
25974,0,Lockland,Ohio
5019,926,Orangeville,Ohio
